Date	CL1
11/6/97	0.003938946
11/7/97	0.018636587
11/11/97	0.005392157
11/12/97	-0.000975134
11/13/97	0.010248902
11/14/97	0.014492754
11/17/97	-0.035238095
11/18/97	-0.010858835
11/20/97	-0.032323232
11/21/97	0.03131524
11/24/97	0.00354251
11/25/97	-0.005042864
11/26/97	-0.029396858
12/2/97	0.005359057
12/3/97	0.002132196
12/4/97	-0.010638298
12/5/97	0.005913978
12/8/97	0.006948156
12/10/97	-0.028387788
12/11/97	0.000551268
12/12/97	0.003305785
12/16/97	0
12/17/97	0.001100715
12/19/97	-0.007019438
12/23/97	0.000545852
12/24/97	0.001091107
12/30/97	-0.001135074
12/31/97	0.002272727
1/6/98	0.001184133
1/7/98	-0.005322295
1/8/98	0.008917955
1/9/98	-0.020035357
1/12/98	-0.009621167
1/14/98	0.001217285
1/15/98	-0.00668693
1/16/98	0.010403917
1/20/98	-0.005451242
1/21/98	-0.00365408
1/23/98	-0.018703242
1/26/98	0.068614994
1/27/98	0.009512485
1/28/98	0.019434629
1/29/98	0.029462738
1/30/98	-0.034231201
2/2/98	-0.00929692
2/3/98	-0.032258065
2/4/98	-0.007878788
2/5/98	0.012828345
2/6/98	0.007237636
2/9/98	-0.004191617
2/10/98	-0.012026458
2/11/98	-0.017041996
2/12/98	-0.011764706
2/13/98	0.003759398
2/17/98	-0.02247191
2/18/98	0.037675607
2/19/98	-0.005538462
2/20/98	-0.000618812
2/23/98	-0.048297214
2/24/98	-0.003903709
2/25/98	0.00914435
2/26/98	-0.006472492
2/27/98	0.005863192
3/3/98	-0.004563233
3/4/98	0.003274394
3/5/98	0.000652742
3/6/98	-0.02739726
3/9/98	-0.038900067
3/11/98	-0.005610098
3/13/98	-0.009859155
3/16/98	-0.055476529
3/18/98	0.085541257
3/19/98	-0.00209205
3/24/98	-0.035735918
3/25/98	0.035175879
3/26/98	0.021237864
3/27/98	-0.004159239
3/30/98	-0.032816229
3/31/98	-0.037014189
4/1/98	-0.004484305
4/2/98	0.012870013
4/3/98	0.0158831
4/6/98	-0.033771107
4/7/98	-0.014886731
4/8/98	0.021681997
4/9/98	0.000643087
4/13/98	-0.015424165
4/14/98	-0.01305483
4/15/98	0.022486772
4/16/98	0.028460543
4/17/98	-0.027672956
4/20/98	-0.003234153
4/21/98	0.002595717
4/22/98	0.005825243
4/23/98	-0.022522523
4/24/98	-0.006583278
4/27/98	0.015241882
4/28/98	0.027415144
4/29/98	-0.026683609
4/30/98	0.004569191
5/4/98	-0.01115933
5/5/98	-0.030094044
5/6/98	-0.006464124
5/8/98	-0.007217848
5/12/98	0.00461437
5/13/98	-0.019028871
5/15/98	-0.040450928
5/18/98	-0.0276434
5/21/98	0.031734838
5/22/98	0.010252905
5/26/98	0.00270636
5/27/98	0.011470985
5/28/98	-0.00933956
5/29/98	0.023569024
6/1/98	-0.015789474
6/2/98	-0.00802139
6/3/98	-0.002021563
6/4/98	0.020931803
6/5/98	-0.003306878
6/8/98	-0.03450564
6/9/98	-0.048109966
6/10/98	-0.026714801
6/11/98	-0.054154303
6/12/98	-0.01254902
6/15/98	-0.081810961
6/16/98	0.03633218
6/17/98	0.051752922
6/18/98	-0.065873016
6/19/98	0.005947324
6/22/98	0.134290541
6/23/98	0.081161579
6/24/98	0.005509642
6/25/98	-0.039041096
6/26/98	0.007127584
6/29/98	-0.004246285
6/30/98	0.007818053
7/2/98	0.009046625
7/6/98	-0.04
7/7/98	-0.021551724
7/8/98	0.016886931
7/9/98	0.002166065
7/13/98	0.002883922
7/15/98	0.021993127
7/16/98	-0.023537323
7/20/98	-0.045779685
7/21/98	0.033733133
7/24/98	-0.000720461
7/27/98	0.025234319
7/28/98	0.003516174
7/29/98	-0.012613875
7/30/98	0.008516678
7/31/98	0
8/3/98	-0.035890218
8/4/98	0.003649635
8/5/98	-0.005090909
8/6/98	0.005847953
8/7/98	0.002906977
8/10/98	-0.054347826
8/11/98	-0.022222222
8/12/98	-0.003918495
8/13/98	0.039339103
8/14/98	0.010598032
8/17/98	-0.011235955
8/18/98	-0.021212121
8/19/98	0.018575851
8/20/98	0.02887538
8/24/98	0.020194465
8/25/98	0.009530792
8/26/98	-0.013798112
8/27/98	-0.025773196
8/28/98	0.020408163
8/31/98	-0.011851852
9/1/98	0.029235382
9/2/98	-0.004369993
9/3/98	0.07315289
9/4/98	-0.005453306
9/8/98	-0.020562029
9/9/98	-0.011896431
9/10/98	0.038951841
9/14/98	0.005578801
9/15/98	0.010402219
9/16/98	-0.002745367
9/18/98	0.042395693
9/23/98	0.008934269
9/24/98	0.010752688
9/25/98	-0.014392991
9/28/98	-0.006984127
9/29/98	0.02173913
9/30/98	0.010012516
10/2/98	0.013609851
10/5/98	-0.015984655
10/6/98	0.007147498
10/7/98	-0.028387097
10/8/98	-0.04249668
10/12/98	-0.009602195
10/13/98	-0.014542936
10/14/98	-0.012649332
10/15/98	0
10/16/98	0.007117438
10/19/98	-0.056537102
10/20/98	0.005992509
10/21/98	0.048399106
10/23/98	0.005726557
10/26/98	0.012811388
10/27/98	-0.007027407
10/28/98	0.011323425
10/29/98	-0.00349895
10/30/98	0.012640449
11/2/98	-0.004160888
11/3/98	-0.011142061
11/4/98	-0.004225352
11/5/98	-0.012022631
11/6/98	-0.007158196
11/9/98	-0.035328046
11/11/98	0.002218935
11/12/98	0.021402214
11/13/98	-0.019508671
11/16/98	-0.055268976
11/17/98	-0.028861154
11/18/98	-0.024899598
11/20/98	-0.000823045
11/23/98	0.02553542
11/24/98	-0.026506024
11/25/98	-0.021452145
12/1/98	-0.00802139
12/2/98	0.009883199
12/3/98	-0.004448399
12/4/98	-0.00178731
12/7/98	0.026857654
12/8/98	-0.014821273
12/10/98	-0.039426523
12/11/98	0.006529851
12/14/98	0.046339203
12/15/98	0.023029229
12/17/98	-0.10904685
12/18/98	-0.007252947
12/23/98	0.018884892
12/24/98	-0.008826125
12/28/98	0.020480855
12/29/98	0.022687609
12/30/98	0.002559727
12/31/98	0.025531915
1/4/99	0.02406639
1/5/99	-0.028363047
1/6/99	0.067556297
1/7/99	0.02265625
1/8/99	-0.001527884
1/12/99	-0.040922619
1/13/99	-0.044996121
1/14/99	-0.012997563
1/15/99	-0.003292181
1/19/99	-0.002477291
1/20/99	-0.022350993
1/22/99	0.018459069
1/25/99	-0.019700552
1/26/99	-0.030546624
1/27/99	0.021558872
1/28/99	0.010551948
1/29/99	0.024096386
2/1/99	-0.029803922
2/2/99	-0.005658852
2/3/99	0.006504065
2/4/99	-0.02907916
2/5/99	-0.018302829
2/8/99	-0.011016949
2/9/99	0.000856898
2/10/99	0.005993151
2/11/99	0.008510638
2/12/99	0.002531646
2/16/99	-0.042929293
2/17/99	0.01407212
2/18/99	0.044232437
2/19/99	-0.023255814
2/22/99	0.017006803
2/23/99	0.043478261
2/24/99	0.010416667
2/25/99	0.00555115
2/26/99	-0.032334385
3/2/99	0.022058824
3/3/99	0.033573141
3/4/99	0.032482599
3/5/99	-0.003745318
3/8/99	0.02481203
3/9/99	0.016140866
3/11/99	-0.025867937
3/15/99	-0.002760524
3/16/99	0.000692042
3/18/99	-0.003322259
3/19/99	0.016
3/24/99	-0.010960671
3/25/99	0.021512386
3/26/99	0.031908105
3/29/99	0.016697588
3/30/99	0.02189781
3/31/99	-0.002380952
4/1/99	-0.007159905
4/5/99	0.018629808
4/6/99	-0.008259587
4/7/99	-0.046400952
4/8/99	-0.012476606
4/9/99	0.046746684
4/12/99	-0.010259505
4/13/99	0.019512195
4/14/99	-0.014952153
4/15/99	0.024286582
4/16/99	0.027267338
4/19/99	0.0271206
4/20/99	-0.001123596
4/21/99	0.007874016
4/22/99	0.014508929
4/23/99	-0.01320132
4/26/99	-0.015607581
4/27/99	0.008493771
4/28/99	0.035934868
4/29/99	0.004336043
4/30/99	0.00701565
5/4/99	0.003713528
5/5/99	0.003171247
5/6/99	-0.034773446
5/10/99	0.015367728
5/12/99	-0.027131783
5/13/99	0.02618099
5/17/99	-0.005543237
5/18/99	-0.046265329
5/21/99	0.022313564
5/24/99	-0.020103389
5/25/99	0.004689332
5/26/99	0.012252042
5/27/99	-0.01037464
5/28/99	-0.019219569
6/1/99	-0.029691211
6/2/99	0.018971848
6/3/99	0.005405405
6/4/99	0.034647551
6/7/99	0.031177829
6/8/99	-0.011198208
6/9/99	0.018686297
6/10/99	-0.007782101
6/11/99	0.032492997
6/14/99	-0.005425936
6/15/99	0.012002182
6/16/99	-0.032884097
6/17/99	0.01393534
6/18/99	-0.010995052
6/21/99	-0.016120067
6/22/99	-0.005084746
6/23/99	0.04770017
6/24/99	-0.008672087
6/25/99	0.005467469
6/28/99	-0.008700381
6/29/99	0.011519473
6/30/99	0.046095445
7/1/99	0.005184033
7/2/99	0.015471893
7/6/99	0.004570848
7/7/99	-0.000505561
7/8/99	-0.003034901
7/12/99	-0.001504514
7/15/99	0.012048193
7/19/99	-0.008729389
7/20/99	-0.052348337
7/23/99	0.034603811
7/26/99	-0.005332041
7/27/99	-0.006822612
7/28/99	0.007850834
7/29/99	0.020934761
7/30/99	-0.020982356
8/2/99	-0.003896736
8/3/99	-0.007334963
8/4/99	0.006896552
8/5/99	0.005870841
8/6/99	0.015564202
8/9/99	0.018678161
8/10/99	0.001410437
8/11/99	0.010328638
8/12/99	-0.001858736
8/13/99	0.008845438
8/16/99	-0.014305491
8/17/99	0.017790262
8/18/99	-0.010119595
8/19/99	0.0116171
8/20/99	-0.005512173
8/24/99	-0.016941392
8/25/99	-0.04145319
8/26/99	0.01797862
8/27/99	0.015274463
8/30/99	0.034790785
8/31/99	0.004543389
9/1/99	-0.005427408
9/2/99	-0.022737608
9/3/99	0.023731968
9/7/99	0.027727273
9/8/99	0.002211411
9/9/99	0.023830538
9/10/99	0.015086207
9/14/99	-0.014456836
9/15/99	0.01131601
9/17/99	0.008567931
9/20/99	-0.017394822
9/23/99	0.031094527
9/24/99	-0.004423
9/27/99	-0.006058158
9/28/99	-0.011377489
9/29/99	0.014796547
9/30/99	-0.007290401
10/4/99	-0.031784841
10/5/99	-0.013047138
10/11/99	0.017703349
10/12/99	0.048425012
10/13/99	0.034080717
10/14/99	-0.026452732
10/15/99	0.016481069
10/18/99	-0.012708151
10/19/99	-0.013759432
10/20/99	-0.00090009
10/22/99	0.037151703
10/25/99	-0.004264392
10/26/99	-0.006852248
10/27/99	-0.01164295
10/28/99	-0.054101222
10/29/99	0.003228782
11/1/99	0.034942529
11/2/99	-0.005330964
11/3/99	0.007592675
11/4/99	0.02570922
11/5/99	-0.00605013
11/8/99	0.01173913
11/10/99	0.018310445
11/11/99	-0.005721291
11/12/99	0.023838882
11/15/99	0.008831794
11/16/99	0.022682053
11/17/99	0.035019455
11/18/99	-0.030075188
11/22/99	0.019201807
11/23/99	-0.023272996
11/24/99	0.016263238
11/30/99	-0.052773498
12/1/99	0.016673444
12/2/99	0.0328
12/3/99	-0.000387297
12/6/99	0.032932972
12/7/99	-0.016504126
12/9/99	-0.0146948
12/10/99	-0.035181644
12/13/99	0.005945303
12/14/99	0.013790386
12/16/99	0.017830046
12/17/99	-0.003354454
12/22/99	-0.028941356
12/23/99	0.014509804
12/27/99	0.017781214
12/28/99	0.018609951
12/29/99	-0.013049963
12/30/99	-0.032867397
1/5/00	-0.025048924
1/6/00	-0.005218788
1/7/00	-0.02259887
1/10/00	0.018579686
1/12/00	0.019790454
1/13/00	0.015601218
1/14/00	0.049831398
1/19/00	0.023916811
1/20/00	0.004062288
1/24/00	-0.013120567
1/25/00	0.016169601
1/26/00	-0.015558699
1/27/00	-0.018678161
1/28/00	-0.003660322
1/31/00	0.015429831
2/1/00	0.020984081
2/2/00	-0.023742027
2/3/00	0.017422868
2/4/00	0.028184088
2/7/00	-0.012838307
2/8/00	-0.015114236
2/9/00	0.026766595
2/10/00	0.022940563
2/11/00	0.000339789
2/14/00	0.027513587
2/15/00	-0.006280992
2/16/00	-0.000332668
2/17/00	-0.019633943
2/18/00	0.001697217
2/22/00	0.00372755
2/23/00	-0.007765024
2/24/00	0.019734604
2/25/00	0.012679346
2/28/00	-0.007248764
2/29/00	0.009956854
3/2/00	-0.002518099
3/3/00	-0.005680025
3/6/00	0.021263091
3/7/00	0.060596644
3/8/00	-0.084090243
3/9/00	0.013755598
3/13/00	0.008186398
3/16/00	0.012044271
3/17/00	-0.005789643
3/21/00	-0.048589874
3/24/00	0.025997803
3/27/00	-0.008208423
3/28/00	-0.025188917
3/29/00	-0.023624954
3/30/00	0.009451796
3/31/00	0.007490637
4/3/00	-0.017472119
4/4/00	-0.037079077
4/5/00	0.014931238
4/6/00	-0.005420054
4/7/00	-0.025301674
4/10/00	-0.047523962
4/11/00	0.012159329
4/12/00	0.052609776
4/13/00	-0.001180638
4/14/00	0.00748621
4/17/00	0.012514666
4/18/00	0.008497489
4/19/00	0.047491383
4/20/00	-0.053747715
4/24/00	0.00618238
4/25/00	-0.027265745
4/26/00	-0.026845638
4/27/00	0.031237323
5/1/00	0.005050505
5/2/00	0.039427909
5/3/00	-0.005206396
5/4/00	0.008598131
5/5/00	0.011489993
5/8/00	0.029314767
5/9/00	0.01993592
5/12/00	0.017519753
5/16/00	-0.006350267
5/18/00	0.034447476
5/23/00	0.005941978
5/24/00	0.039958304
5/25/00	0.01937855
5/26/00	-0.016715831
5/30/00	0.011666667
5/31/00	-0.044151565
6/1/00	0.038952085
6/2/00	0.006967485
6/5/00	-0.021416804
6/6/00	0.001683502
6/7/00	0.006722689
6/8/00	-0.005676127
6/9/00	0.014103425
6/12/00	0.050993377
6/13/00	0.025834909
6/14/00	0.008906634
6/15/00	0.00304414
6/16/00	-0.018816388
6/19/00	-0.019795855
6/20/00	0.042915746
6/21/00	-0.050832073
6/22/00	0.026139624
6/23/00	0.001863933
6/26/00	-0.019224806
6/27/00	0.013594689
6/28/00	-0.004990643
6/29/00	0.025705329
6/30/00	-0.006723716
7/6/00	-0.022171503
7/7/00	0.00966989
7/11/00	0.000336814
7/13/00	0.03792876
7/14/00	-0.002224341
7/18/00	0.036003892
7/19/00	-0.016280526
7/24/00	-0.018907563
7/25/00	-0.002498216
7/26/00	-0.005008945
7/27/00	0.007551241
7/28/00	0.005710207
7/31/00	-0.02661462
8/1/00	0.013124316
8/2/00	0.016912558
8/3/00	0.014154282
8/4/00	0.045359386
8/7/00	-0.035046729
8/8/00	0.007263923
8/9/00	0.042239011
8/10/00	0.03261944
8/11/00	-0.010210593
8/14/00	0.029658285
8/16/00	0.004104831
8/17/00	0.004402516
8/18/00	0.001565435
8/21/00	0.015004689
8/22/00	-0.038497074
8/23/00	0.0256246
8/24/00	-0.012179888
8/25/00	0.012646222
8/28/00	0.026225414
8/29/00	-0.003954974
8/30/00	0.017715333
8/31/00	-0.006002401
9/1/00	0.007850242
9/5/00	0.013481126
9/6/00	0.031628732
9/7/00	0.014040115
9/8/00	-0.049731563
9/11/00	0.044900387
9/13/00	-0.013418903
9/14/00	0.007392076
9/18/00	0.026726058
9/19/00	-0.010032538
9/22/00	-0.038823529
9/25/00	-0.033965728
9/26/00	-0.002217295
9/27/00	-0.001269841
9/28/00	-0.035600763
9/29/00	0.016479895
10/3/00	-0.003418272
10/4/00	-0.019956345
10/5/00	-0.028635062
10/6/00	0.01080904
10/9/00	0.032404407
10/11/00	0.002109705
10/12/00	0.084511278
10/13/00	-0.029672768
10/16/00	-0.05915976
10/17/00	0.002126367
10/18/00	0.014852986
10/19/00	-0.01702509
10/20/00	0.025524157
10/23/00	0.000296296
10/24/00	-0.011552133
10/25/00	-0.012286485
10/26/00	0.022754854
10/27/00	-0.028774844
10/30/00	0.002138057
10/31/00	-0.003352636
11/1/00	0.016819572
11/2/00	-0.021353383
11/3/00	0.005224339
11/6/00	0.004585754
11/7/00	0.016433354
11/8/00	-0.004790419
11/10/00	0.002948113
11/13/00	0.013227513
11/14/00	0.011604294
11/16/00	-0.012928612
11/17/00	0.009396355
11/20/00	-0.006488011
11/22/00	0.006825939
11/28/00	-0.032786885
11/29/00	0.011981297
11/30/00	-0.023390124
12/1/00	-0.053222945
12/4/00	-0.024984385
12/5/00	-0.054131967
12/6/00	0.010836438
12/8/00	-0.031005111
12/11/00	0.037271449
12/12/00	0.006101695
12/13/00	-0.031671159
12/18/00	0.030827849
12/20/00	-0.121377429
12/21/00	0.00814901
12/22/00	0.007698229
12/26/00	0.017570665
12/27/00	-0.006381381
12/28/00	-0.023422743
12/29/00	0.036750484
1/2/01	0.015298507
1/3/01	0.029033444
1/4/01	0.005
1/5/01	-0.006751955
1/8/01	-0.02254025
1/9/01	0.011713031
1/10/01	0.066570188
1/12/01	0.021761306
1/17/01	-0.022779795
1/18/01	0.028716216
1/19/01	0.057142857
1/22/01	0
1/24/01	-0.017585391
1/25/01	0.010671256
1/26/01	0.013964578
1/29/01	-0.023849513
1/30/01	0
1/31/01	-0.013764625
2/1/01	0.040474529
2/2/01	0.045942321
2/5/01	-0.020519397
2/6/01	-0.006546645
2/7/01	0.030313015
2/8/01	0.010233451
2/9/01	-0.017727129
2/12/01	-0.016757976
2/13/01	-0.004916421
2/14/01	-0.02140975
2/15/01	-0.030629418
2/16/01	0.0125
2/20/01	-0.019890261
2/21/01	-0.001749475
2/22/01	0.010164739
2/23/01	0.007633588
2/26/01	-0.021349862
2/27/01	-0.010204082
2/28/01	-0.026306434
3/2/01	0.007965243
3/5/01	0.027298851
3/6/01	-0.00979021
3/7/01	0.024011299
3/8/01	-0.021034483
3/12/01	-0.000357015
3/14/01	-0.042769119
3/19/01	-0.022064323
3/20/01	-0.007265774
3/23/01	0.028636021
3/26/01	0.006593407
3/27/01	0.009825328
3/28/01	-0.051891892
3/29/01	0.000380084
3/30/01	-0.001139818
4/2/01	-0.026626094
4/3/01	0.023446659
4/4/01	0.035509737
4/5/01	0.005162242
4/6/01	-0.007336757
4/9/01	0.008130081
4/10/01	0.04398827
4/11/01	-0.010533708
4/12/01	0.002484031
4/16/01	0.019115044
4/17/01	-0.019103856
4/18/01	-0.010269122
4/19/01	-0.004651163
4/20/01	-0.019410496
4/23/01	0.012096774
4/24/01	-0.027164071
4/25/01	0.016008935
4/26/01	0.042139978
4/27/01	-0.005977496
4/30/01	0.006720906
5/2/01	-0.039391845
5/3/01	0.023381295
5/4/01	-0.003163445
5/7/01	-0.020803949
5/8/01	-0.013683831
5/10/01	0.010272759
5/14/01	0.005604203
5/17/01	0.001732502
5/18/01	0.034590107
5/23/01	-0.00537996
5/24/01	-0.039553753
5/25/01	-0.001055966
5/29/01	0.009866103
5/30/01	-0.003838102
5/31/01	-0.006304729
6/1/01	-0.015509341
6/4/01	0.007160759
6/5/01	0.003910416
6/6/01	-0.018413598
6/7/01	0.001082251
6/8/01	0.020900901
6/11/01	0.025061772
6/12/01	0.004820937
6/13/01	-0.011651816
6/14/01	0.006934813
6/15/01	-0.018250689
6/18/01	-0.033672396
6/19/01	-0.002540835
6/20/01	-0.0356623
6/21/01	0.002264151
6/22/01	0.010165663
6/25/01	0.015654119
6/26/01	-0.009908257
6/27/01	-0.050778354
6/28/01	-0.001952362
6/29/01	0.026995305
7/3/01	0.011175337
7/5/01	0.02972561
7/6/01	0.044041451
7/9/01	-0.021978022
7/11/01	-0.013823208
7/13/01	-0.007835821
7/18/01	-0.026593664
7/19/01	-0.007633588
7/24/01	0.007274119
7/25/01	0.020144432
7/26/01	-0.004098361
7/27/01	0.010849233
7/30/01	-0.014433753
7/31/01	-0.010514457
8/1/01	0.015939279
8/2/01	0.035113934
8/3/01	-0.003247925
8/6/01	0.004344678
8/7/01	0.007209805
8/8/01	-0.014316392
8/9/01	0.003631082
8/10/01	0.014833575
8/13/01	-0.008199643
8/14/01	0.006829619
8/16/01	-0.005805515
8/17/01	-0.026277372
8/20/01	0.01874063
8/21/01	0.026857984
8/22/01	-0.055177356
8/23/01	0.009859689
8/24/01	0.010138941
8/27/01	-0.008550186
8/28/01	0.018747657
8/29/01	-0.004416636
8/30/01	-0.018484288
8/31/01	0.024482109
9/4/01	-0.009926471
9/5/01	0.000742666
9/6/01	0.023376623
9/7/01	0.016316171
9/10/01	-0.014270425
9/18/01	-0.038528289
9/19/01	-0.035379061
9/24/01	-0.152483635
9/25/01	-0.009086779
9/26/01	0.026134801
9/27/01	0.016085791
9/28/01	0.030343008
10/1/01	-0.011096884
10/2/01	-0.016400518
10/4/01	0.02490942
10/5/01	-0.010605391
10/8/01	0.002679768
10/9/01	0.001336303
10/10/01	0.002224199
10/11/01	0.035952064
10/16/01	-0.013010319
10/17/01	-0.008636364
10/18/01	-0.022925264
10/19/01	0.024401689
10/22/01	-0.003206596
10/23/01	0.004136029
10/24/01	0.021967963
10/25/01	-0.014330497
10/26/01	0.000908678
10/29/01	0.005447118
10/30/01	-0.012641084
10/31/01	-0.031550069
11/1/01	-0.037299339
11/2/01	-0.010299166
11/5/01	-0.007928642
11/6/01	-0.004995005
11/7/01	0.008534137
11/8/01	0.053758089
11/14/01	-0.089063221
11/16/01	0.033237822
11/19/01	-0.017193566
11/20/01	0.080699774
11/27/01	0.042268593
11/28/01	-0.013347023
11/29/01	-0.031217482
11/30/01	0.044038668
12/3/01	0.033436214
12/4/01	-0.021901444
12/6/01	-0.048742945
12/7/01	0.026968716
12/10/01	-0.035189076
12/11/01	-0.015786609
12/13/01	-0.013071895
12/14/01	0.061258278
12/18/01	0.007284079
12/19/01	0.022727273
12/20/01	-0.026262626
12/21/01	0.017634855
12/28/01	-0.023444976
1/3/02	-0.030461685
1/4/02	0.061364752
1/7/02	-0.006475486
1/9/02	-0.050352941
1/10/02	0.009910803
1/14/02	-0.040142276
1/15/02	0.000529381
1/16/02	-0.002116402
1/17/02	-0.04718982
1/18/02	0.001669449
1/22/02	0.018888889
1/24/02	0.01025641
1/25/02	0.014720812
1/28/02	0.003001501
1/29/02	-0.023441397
1/30/02	-0.025536261
1/31/02	0.020964361
2/1/02	0.046201232
2/4/02	-0.015210991
2/5/02	0
2/6/02	-0.014449427
2/7/02	-0.007077856
2/8/02	0.031568228
2/11/02	0.056762093
2/12/02	-0.031760859
2/13/02	0.02170767
2/14/02	0.002360718
2/15/02	0.012717852
2/19/02	-0.028837209
2/20/02	-0.028256705
2/21/02	0.032528339
2/22/02	0.005727924
2/25/02	-0.028001898
2/26/02	0.045410156
2/27/02	-0.005604858
2/28/02	0.021136684
3/4/02	0.002232143
3/5/02	0.032071269
3/6/02	-0.000863185
3/8/02	0.005482919
3/12/02	-0.004524887
3/13/02	-0.001652893
3/18/02	0.024479804
3/21/02	0.028514056
3/22/02	-0.010152284
3/25/02	-0.014201183
3/26/02	0.014805922
3/27/02	0.02011041
3/28/02	0.017008118
4/1/02	0.021664766
4/2/02	0.030877976
4/3/02	-0.005413208
4/4/02	-0.035558781
4/5/02	-0.013920241
4/8/02	0.012590614
4/9/02	-0.027128862
4/10/02	0.012006197
4/11/02	-0.043628014
4/12/02	-0.06082433
4/15/02	0.046868343
4/16/02	0.007326007
4/17/02	0.048080808
4/18/02	0.00925212
4/19/02	0.007639419
4/22/02	-0.004169826
4/23/02	0.013323182
4/24/02	-0.009015778
4/25/02	0.013267627
4/26/02	0.014216236
4/29/02	0.016967909
4/30/02	-0.010155967
5/2/02	-0.019065421
5/3/02	0.014481707
5/6/02	-0.01878287
5/7/02	0.019525268
5/8/02	0.045812993
5/10/02	0.011199422
5/14/02	0.03453136
5/17/02	0.00822898
5/20/02	0.005322924
5/23/02	-0.008342814
5/24/02	-0.010325048
5/28/02	-0.023570325
5/29/02	0.019390582
5/30/02	-0.042313665
5/31/02	0.02594244
6/3/02	-0.009087317
6/4/02	0.009968102
6/5/02	-0.017370707
6/6/02	-0.004017678
6/7/02	-0.001613554
6/10/02	-0.018585859
6/11/02	-0.006998765
6/12/02	0.021558872
6/13/02	0.040584416
6/14/02	0.011700468
6/17/02	0.005782575
6/18/02	-0.025297049
6/19/02	-0.004718836
6/20/02	0.008692217
6/21/02	0.011359185
6/24/02	0.025174284
6/25/02	-0.005666793
6/26/02	0.016717325
6/27/02	0.003736921
6/28/02	0
7/2/02	-0.001491981
7/3/02	0.001120657
7/9/02	0.000767165
7/11/02	0.002241315
7/16/02	0.025120059
7/18/02	-0.011119082
7/19/02	0.00943054
7/24/02	0.021284683
7/25/02	-0.003721623
7/26/02	-0.008591707
7/29/02	0.00037679
7/30/02	0.030508475
7/31/02	-0.012426901
8/1/02	-0.020355292
8/2/02	0.013978088
8/5/02	-0.009687034
8/6/02	0.022197141
8/7/02	-0.024659551
8/8/02	0.006415094
8/9/02	0.007124109
8/12/02	0.037230082
8/13/02	0.00143575
8/14/02	0.008960573
8/16/02	0.009291122
8/19/02	0.01738834
8/20/02	0.009048257
8/21/02	-0.028894055
8/22/02	-0.013679891
8/23/02	-0.007281553
8/26/02	0.022703458
8/27/02	-0.015368852
8/28/02	-0.016996185
8/29/02	0.020465773
8/30/02	0.002074689
9/3/02	-0.041062802
9/4/02	0.0172724
9/5/02	0.025114963
9/6/02	0.02173913
9/9/02	0.004052685
9/10/02	0
9/12/02	-0.030903594
9/13/02	0.033275563
9/17/02	-0.019885406
9/18/02	0.013755158
9/23/02	0.037149612
9/24/02	0.001953761
9/25/02	-0.004224894
9/26/02	-0.007506527
9/27/02	0.00427491
9/30/02	-0.002946955
10/2/02	-0.011028219
10/3/02	-0.023942276
10/4/02	-0.004704301
10/7/02	0.000675219
10/8/02	-0.005398111
10/9/02	-0.004409769
10/11/02	0.013807387
10/14/02	0.02247191
10/16/02	-0.008411844
10/17/02	0.005089922
10/18/02	-0.000675219
10/21/02	-0.041554054
10/22/02	-0.015861826
10/23/02	0.009312321
10/24/02	0.000709723
10/25/02	-0.040780142
10/28/02	0.008872458
10/29/02	-0.015756687
10/30/02	-0.001861504
10/31/02	0.015292801
11/1/02	-0.003306392
11/4/02	-0.006634722
11/5/02	-0.030055659
11/6/02	-0.014154552
11/7/02	-0.015133877
11/11/02	0.006206362
11/12/02	-0.00154202
11/13/02	-0.027413127
11/14/02	0.003969829
11/18/02	0.047040376
11/19/02	-0.010857357
11/21/02	-0.02335063
11/22/02	0.015559772
11/25/02	-0.024289985
11/26/02	0.011106856
11/27/02	0.018560606
12/3/02	0.002202643
12/4/02	-0.021611722
12/5/02	0.021714714
12/9/02	0.010025993
12/10/02	0.019852941
12/11/02	-0.012256669
12/12/02	0.022262774
12/17/02	0
12/19/02	0.003942181
12/20/02	-0.008507853
12/23/02	0.047854785
12/30/02	-0.041259169
12/31/02	-0.00541919
1/2/03	0.020833333
1/3/03	0.038618524
1/6/03	-0.029625151
1/7/03	-0.031775701
1/8/03	-0.016731017
1/9/03	0.046793194
1/10/03	-0.009690528
1/14/03	0.003409795
1/16/03	0.013855422
1/17/03	0.007427213
1/21/03	0.020642878
1/22/03	-0.050852355
1/24/03	0.031937984
1/27/03	-0.029747596
1/28/03	0.011768349
1/29/03	0.029384757
1/30/03	0.006541778
1/31/03	-0.010044313
2/3/03	-0.022381379
2/4/03	0.025030525
2/5/03	0.010422871
2/6/03	0.006778662
2/7/03	0.028103044
2/10/03	-0.018223235
2/11/03	0.027842227
2/12/03	0.009311512
2/13/03	0.016494269
2/14/03	0.01210121
2/20/03	-0.009956943
2/21/03	-0.032889372
2/24/03	0.02529511
2/25/03	-0.011513158
2/26/03	0.045479756
2/27/03	-0.013262599
2/28/03	-0.016129032
3/4/03	0.028149387
3/5/03	-0.005421523
3/6/03	0.008449169
3/7/03	0.021081081
3/11/03	-0.014757177
3/13/03	-0.048109966
3/14/03	-0.01749514
3/18/03	-0.093329516
3/19/03	-0.056520366
3/24/03	0.065031587
3/25/03	-0.024075366
3/26/03	0.023596711
3/27/03	0.06077541
3/28/03	-0.006914718
3/31/03	0.029177719
4/1/03	-0.040592784
4/2/03	-0.040967092
